experiment_id,occurrence_id,plot_number,design_id,block_type,block_name,block_value,block_level_number,entry_id,design_x,design_y
56485987563,3321054,101,1,Replicate_Block,replicate,1,1,15,1,1
56485987563,3321054,102,1,Replicate_Block,replicate,1,1,21,2,1
56485987563,3321054,103,1,Replicate_Block,replicate,1,1,9,3,1
56485987563,3321054,104,1,Replicate_Block,replicate,1,1,3,4,1
56485987563,3321054,105,1,Replicate_Block,replicate,1,1,20,4,2
56485987563,3321054,106,1,Replicate_Block,replicate,1,1,14,3,2
56485987563,3321054,107,1,Replicate_Block,replicate,1,1,8,2,2
56485987563,3321054,108,1,Replicate_Block,replicate,1,1,2,1,2
56485987563,3321054,109,1,Replicate_Block,replicate,1,1,10,1,3
56485987563,3321054,110,1,Replicate_Block,replicate,1,1,4,2,3
56485987563,3321054,111,1,Replicate_Block,replicate,1,1,22,3,3
56485987563,3321054,112,1,Replicate_Block,replicate,1,1,16,4,3
56485987563,3321054,113,1,Replicate_Block,replicate,1,1,24,4,4
56485987563,3321054,114,1,Replicate_Block,replicate,1,1,6,3,4
56485987563,3321054,115,1,Replicate_Block,replicate,1,1,18,2,4
56485987563,3321054,116,1,Replicate_Block,replicate,1,1,12,1,4
56485987563,3321054,117,1,Replicate_Block,replicate,1,1,17,1,5
56485987563,3321054,118,1,Replicate_Block,replicate,1,1,23,2,5
56485987563,3321054,119,1,Replicate_Block,replicate,1,1,5,3,5
56485987563,3321054,120,1,Replicate_Block,replicate,1,1,11,4,5
56485987563,3321054,121,1,Replicate_Block,replicate,1,1,1,4,6
56485987563,3321054,122,1,Replicate_Block,replicate,1,1,19,3,6
56485987563,3321054,123,1,Replicate_Block,replicate,1,1,13,2,6
56485987563,3321054,124,1,Replicate_Block,replicate,1,1,7,1,6
56485987563,3321054,201,2,Replicate_Block,replicate,2,1,10,5,1
56485987563,3321054,202,2,Replicate_Block,replicate,2,1,17,6,1
56485987563,3321054,203,2,Replicate_Block,replicate,2,1,3,7,1
56485987563,3321054,204,2,Replicate_Block,replicate,2,1,24,8,1
56485987563,3321054,205,2,Replicate_Block,replicate,2,1,15,8,2
56485987563,3321054,206,2,Replicate_Block,replicate,2,1,22,7,2
56485987563,3321054,207,2,Replicate_Block,replicate,2,1,1,6,2
56485987563,3321054,208,2,Replicate_Block,replicate,2,1,8,5,2
56485987563,3321054,209,2,Replicate_Block,replicate,2,1,2,5,3
56485987563,3321054,210,2,Replicate_Block,replicate,2,1,9,6,3
56485987563,3321054,211,2,Replicate_Block,replicate,2,1,23,7,3
56485987563,3321054,212,2,Replicate_Block,replicate,2,1,16,8,3
56485987563,3321054,213,2,Replicate_Block,replicate,2,1,21,8,4
56485987563,3321054,214,2,Replicate_Block,replicate,2,1,14,7,4
56485987563,3321054,215,2,Replicate_Block,replicate,2,1,7,6,4
56485987563,3321054,216,2,Replicate_Block,replicate,2,1,6,5,4
56485987563,3321054,217,2,Replicate_Block,replicate,2,1,5,5,5
56485987563,3321054,218,2,Replicate_Block,replicate,2,1,13,6,5
56485987563,3321054,219,2,Replicate_Block,replicate,2,1,20,7,5
56485987563,3321054,220,2,Replicate_Block,replicate,2,1,12,8,5
56485987563,3321054,221,2,Replicate_Block,replicate,2,1,4,8,6
56485987563,3321054,222,2,Replicate_Block,replicate,2,1,19,7,6
56485987563,3321054,223,2,Replicate_Block,replicate,2,1,18,6,6
56485987563,3321054,224,2,Replicate_Block,replicate,2,1,11,5,6
56485987563,3321055,101,1,Replicate_Block,replicate,1,1,7,1,1
56485987563,3321055,102,1,Replicate_Block,replicate,1,1,13,2,1
56485987563,3321055,103,1,Replicate_Block,replicate,1,1,19,3,1
56485987563,3321055,104,1,Replicate_Block,replicate,1,1,1,4,1
56485987563,3321055,105,1,Replicate_Block,replicate,1,1,12,4,2
56485987563,3321055,106,1,Replicate_Block,replicate,1,1,18,3,2
56485987563,3321055,107,1,Replicate_Block,replicate,1,1,24,2,2
56485987563,3321055,108,1,Replicate_Block,replicate,1,1,6,1,2
56485987563,3321055,109,1,Replicate_Block,replicate,1,1,22,1,3
56485987563,3321055,110,1,Replicate_Block,replicate,1,1,10,2,3
56485987563,3321055,111,1,Replicate_Block,replicate,1,1,16,3,3
56485987563,3321055,112,1,Replicate_Block,replicate,1,1,4,4,3
56485987563,3321055,113,1,Replicate_Block,replicate,1,1,9,4,4
56485987563,3321055,114,1,Replicate_Block,replicate,1,1,3,3,4
56485987563,3321055,115,1,Replicate_Block,replicate,1,1,15,2,4
56485987563,3321055,116,1,Replicate_Block,replicate,1,1,21,1,4
56485987563,3321055,117,1,Replicate_Block,replicate,1,1,20,1,5
56485987563,3321055,118,1,Replicate_Block,replicate,1,1,14,2,5
56485987563,3321055,119,1,Replicate_Block,replicate,1,1,8,3,5
56485987563,3321055,120,1,Replicate_Block,replicate,1,1,2,4,5
56485987563,3321055,121,1,Replicate_Block,replicate,1,1,23,4,6
56485987563,3321055,122,1,Replicate_Block,replicate,1,1,17,3,6
56485987563,3321055,123,1,Replicate_Block,replicate,1,1,5,2,6
56485987563,3321055,124,1,Replicate_Block,replicate,1,1,11,1,6
56485987563,3321055,201,2,Replicate_Block,replicate,2,1,10,5,1
56485987563,3321055,202,2,Replicate_Block,replicate,2,1,3,6,1
56485987563,3321055,203,2,Replicate_Block,replicate,2,1,24,7,1
56485987563,3321055,204,2,Replicate_Block,replicate,2,1,17,8,1
56485987563,3321055,205,2,Replicate_Block,replicate,2,1,23,8,2
56485987563,3321055,206,2,Replicate_Block,replicate,2,1,16,7,2
56485987563,3321055,207,2,Replicate_Block,replicate,2,1,2,6,2
56485987563,3321055,208,2,Replicate_Block,replicate,2,1,9,5,2
56485987563,3321055,209,2,Replicate_Block,replicate,2,1,14,5,3
56485987563,3321055,210,2,Replicate_Block,replicate,2,1,21,6,3
56485987563,3321055,211,2,Replicate_Block,replicate,2,1,6,7,3
56485987563,3321055,212,2,Replicate_Block,replicate,2,1,7,8,3
56485987563,3321055,213,2,Replicate_Block,replicate,2,1,4,8,4
56485987563,3321055,214,2,Replicate_Block,replicate,2,1,11,7,4
56485987563,3321055,215,2,Replicate_Block,replicate,2,1,19,6,4
56485987563,3321055,216,2,Replicate_Block,replicate,2,1,18,5,4
56485987563,3321055,217,2,Replicate_Block,replicate,2,1,5,5,5
56485987563,3321055,218,2,Replicate_Block,replicate,2,1,13,6,5
56485987563,3321055,219,2,Replicate_Block,replicate,2,1,20,7,5
56485987563,3321055,220,2,Replicate_Block,replicate,2,1,12,8,5
56485987563,3321055,221,2,Replicate_Block,replicate,2,1,22,8,6
56485987563,3321055,222,2,Replicate_Block,replicate,2,1,15,7,6
56485987563,3321055,223,2,Replicate_Block,replicate,2,1,1,6,6
56485987563,3321055,224,2,Replicate_Block,replicate,2,1,8,5,6
56485987563,3321054,101,3,Replicate_Block,block,1,2,15,1,1
56485987563,3321054,102,3,Replicate_Block,block,1,2,21,2,1
56485987563,3321054,103,3,Replicate_Block,block,1,2,9,3,1
56485987563,3321054,104,3,Replicate_Block,block,1,2,3,4,1
56485987563,3321054,105,4,Replicate_Block,block,2,2,20,4,2
56485987563,3321054,106,4,Replicate_Block,block,2,2,14,3,2
56485987563,3321054,107,4,Replicate_Block,block,2,2,8,2,2
56485987563,3321054,108,4,Replicate_Block,block,2,2,2,1,2
56485987563,3321054,109,5,Replicate_Block,block,3,2,10,1,3
56485987563,3321054,110,5,Replicate_Block,block,3,2,4,2,3
56485987563,3321054,111,5,Replicate_Block,block,3,2,22,3,3
56485987563,3321054,112,5,Replicate_Block,block,3,2,16,4,3
56485987563,3321054,113,6,Replicate_Block,block,4,2,24,4,4
56485987563,3321054,114,6,Replicate_Block,block,4,2,6,3,4
56485987563,3321054,115,6,Replicate_Block,block,4,2,18,2,4
56485987563,3321054,116,6,Replicate_Block,block,4,2,12,1,4
56485987563,3321054,117,7,Replicate_Block,block,5,2,17,1,5
56485987563,3321054,118,7,Replicate_Block,block,5,2,23,2,5
56485987563,3321054,119,7,Replicate_Block,block,5,2,5,3,5
56485987563,3321054,120,7,Replicate_Block,block,5,2,11,4,5
56485987563,3321054,121,8,Replicate_Block,block,6,2,1,4,6
56485987563,3321054,122,8,Replicate_Block,block,6,2,19,3,6
56485987563,3321054,123,8,Replicate_Block,block,6,2,13,2,6
56485987563,3321054,124,8,Replicate_Block,block,6,2,7,1,6
56485987563,3321054,201,9,Replicate_Block,block,7,2,10,5,1
56485987563,3321054,202,9,Replicate_Block,block,7,2,17,6,1
56485987563,3321054,203,9,Replicate_Block,block,7,2,3,7,1
56485987563,3321054,204,9,Replicate_Block,block,7,2,24,8,1
56485987563,3321054,205,10,Replicate_Block,block,8,2,15,8,2
56485987563,3321054,206,10,Replicate_Block,block,8,2,22,7,2
56485987563,3321054,207,10,Replicate_Block,block,8,2,1,6,2
56485987563,3321054,208,10,Replicate_Block,block,8,2,8,5,2
56485987563,3321054,209,11,Replicate_Block,block,9,2,2,5,3
56485987563,3321054,210,11,Replicate_Block,block,9,2,9,6,3
56485987563,3321054,211,11,Replicate_Block,block,9,2,23,7,3
56485987563,3321054,212,11,Replicate_Block,block,9,2,16,8,3
56485987563,3321054,213,12,Replicate_Block,block,10,2,21,8,4
56485987563,3321054,214,12,Replicate_Block,block,10,2,14,7,4
56485987563,3321054,215,12,Replicate_Block,block,10,2,7,6,4
56485987563,3321054,216,12,Replicate_Block,block,10,2,6,5,4
56485987563,3321054,217,13,Replicate_Block,block,11,2,5,5,5
56485987563,3321054,218,13,Replicate_Block,block,11,2,13,6,5
56485987563,3321054,219,13,Replicate_Block,block,11,2,20,7,5
56485987563,3321054,220,13,Replicate_Block,block,11,2,12,8,5
56485987563,3321054,221,14,Replicate_Block,block,12,2,4,8,6
56485987563,3321054,222,14,Replicate_Block,block,12,2,19,7,6
56485987563,3321054,223,14,Replicate_Block,block,12,2,18,6,6
56485987563,3321054,224,14,Replicate_Block,block,12,2,11,5,6
56485987563,3321055,101,3,Replicate_Block,block,1,2,7,1,1
56485987563,3321055,102,3,Replicate_Block,block,1,2,13,2,1
56485987563,3321055,103,3,Replicate_Block,block,1,2,19,3,1
56485987563,3321055,104,3,Replicate_Block,block,1,2,1,4,1
56485987563,3321055,105,4,Replicate_Block,block,2,2,12,4,2
56485987563,3321055,106,4,Replicate_Block,block,2,2,18,3,2
56485987563,3321055,107,4,Replicate_Block,block,2,2,24,2,2
56485987563,3321055,108,4,Replicate_Block,block,2,2,6,1,2
56485987563,3321055,109,5,Replicate_Block,block,3,2,22,1,3
56485987563,3321055,110,5,Replicate_Block,block,3,2,10,2,3
56485987563,3321055,111,5,Replicate_Block,block,3,2,16,3,3
56485987563,3321055,112,5,Replicate_Block,block,3,2,4,4,3
56485987563,3321055,113,6,Replicate_Block,block,4,2,9,4,4
56485987563,3321055,114,6,Replicate_Block,block,4,2,3,3,4
56485987563,3321055,115,6,Replicate_Block,block,4,2,15,2,4
56485987563,3321055,116,6,Replicate_Block,block,4,2,21,1,4
56485987563,3321055,117,7,Replicate_Block,block,5,2,20,1,5
56485987563,3321055,118,7,Replicate_Block,block,5,2,14,2,5
56485987563,3321055,119,7,Replicate_Block,block,5,2,8,3,5
56485987563,3321055,120,7,Replicate_Block,block,5,2,2,4,5
56485987563,3321055,121,8,Replicate_Block,block,6,2,23,4,6
56485987563,3321055,122,8,Replicate_Block,block,6,2,17,3,6
56485987563,3321055,123,8,Replicate_Block,block,6,2,5,2,6
56485987563,3321055,124,8,Replicate_Block,block,6,2,11,1,6
56485987563,3321055,201,9,Replicate_Block,block,7,2,10,5,1
56485987563,3321055,202,9,Replicate_Block,block,7,2,3,6,1
56485987563,3321055,203,9,Replicate_Block,block,7,2,24,7,1
56485987563,3321055,204,9,Replicate_Block,block,7,2,17,8,1
56485987563,3321055,205,10,Replicate_Block,block,8,2,23,8,2
56485987563,3321055,206,10,Replicate_Block,block,8,2,16,7,2
56485987563,3321055,207,10,Replicate_Block,block,8,2,2,6,2
56485987563,3321055,208,10,Replicate_Block,block,8,2,9,5,2
56485987563,3321055,209,11,Replicate_Block,block,9,2,14,5,3
56485987563,3321055,210,11,Replicate_Block,block,9,2,21,6,3
56485987563,3321055,211,11,Replicate_Block,block,9,2,6,7,3
56485987563,3321055,212,11,Replicate_Block,block,9,2,7,8,3
56485987563,3321055,213,12,Replicate_Block,block,10,2,4,8,4
56485987563,3321055,214,12,Replicate_Block,block,10,2,11,7,4
56485987563,3321055,215,12,Replicate_Block,block,10,2,19,6,4
56485987563,3321055,216,12,Replicate_Block,block,10,2,18,5,4
56485987563,3321055,217,13,Replicate_Block,block,11,2,5,5,5
56485987563,3321055,218,13,Replicate_Block,block,11,2,13,6,5
56485987563,3321055,219,13,Replicate_Block,block,11,2,20,7,5
56485987563,3321055,220,13,Replicate_Block,block,11,2,12,8,5
56485987563,3321055,221,14,Replicate_Block,block,12,2,22,8,6
56485987563,3321055,222,14,Replicate_Block,block,12,2,15,7,6
56485987563,3321055,223,14,Replicate_Block,block,12,2,1,6,6
56485987563,3321055,224,14,Replicate_Block,block,12,2,8,5,6
